geom_wkt,trace_number,device_id,ts
POINT (116.327485 40.000091),2,0,2009-06-29 11:06:27+00
POINT (116.327405 40.000197),2,0,2009-06-29 11:06:32+00
POINT (116.32727 40.00035),2,0,2009-06-29 11:06:37+00
POINT (116.327246 40.00044),2,0,2009-06-29 11:06:42+00
POINT (116.327264 40.000466),2,0,2009-06-29 11:06:47+00
POINT (116.327272 40.00048),2,0,2009-06-29 11:06:52+00
POINT (116.326362 40.000248),2,0,2009-06-29 11:09:12+00
POINT (116.323486 40.000369),2,0,2009-06-29 11:09:47+00
POINT (116.325127 40.000571),2,0,2009-06-29 11:09:57+00
POINT (116.326878 40.00087),2,0,2009-06-29 11:10:02+00
POINT (116.327222 40.001014),2,0,2009-06-29 11:10:07+00
POINT (116.32746 40.000522),2,0,2009-06-29 11:13:12+00
POINT (116.385689 39.899773),3,2,2009-02-04 04:32:53+00
POINT (116.385654 39.899651),3,2,2009-02-04 04:32:54+00
POINT (116.385548 39.899699),3,2,2009-02-04 04:32:55+00
POINT (116.385527 39.899632),3,2,2009-02-04 04:32:56+00
POINT (116.385481 39.899592),3,2,2009-02-04 04:32:57+00
POINT (116.385387 39.899575),3,2,2009-02-04 04:32:59+00
POINT (116.385316 39.899602),3,2,2009-02-04 04:33:03+00
POINT (116.385339 39.899618),3,2,2009-02-04 04:33:06+00
POINT (116.385347 39.899638),3,2,2009-02-04 04:33:08+00
POINT (116.385341 39.89968),3,2,2009-02-04 04:33:10+00
POINT (116.385347 39.899736),3,2,2009-02-04 04:33:11+00
POINT (116.38536 39.899778),3,2,2009-02-04 04:33:15+00
POINT (116.385371 39.899818),3,2,2009-02-04 04:33:18+00
POINT (116.385369 39.899866),3,2,2009-02-04 04:33:21+00
POINT (116.38535 39.899913),3,2,2009-02-04 04:33:25+00
POINT (116.385368 39.89994),3,2,2009-02-04 04:33:30+00
POINT (116.385414 39.900023),3,2,2009-02-04 04:33:34+00
POINT (116.385483 39.900117),3,2,2009-02-04 04:33:36+00
POINT (116.385499 39.900167),3,2,2009-02-04 04:33:37+00
POINT (116.385553 39.900195),3,2,2009-02-04 04:33:38+00
POINT (116.385586 39.90023),3,2,2009-02-04 04:33:39+00
POINT (116.385639 39.900298),3,2,2009-02-04 04:33:41+00
POINT (116.385672 39.900343),3,2,2009-02-04 04:33:43+00
POINT (116.385696 39.900392),3,2,2009-02-04 04:33:45+00
POINT (116.385736 39.900425),3,2,2009-02-04 04:33:48+00
POINT (116.385776 39.900449),3,2,2009-02-04 04:33:52+00
POINT (116.385834 39.900441),3,2,2009-02-04 04:33:56+00
POINT (116.385905 39.900418),3,2,2009-02-04 04:33:59+00
POINT (116.385964 39.900406),3,2,2009-02-04 04:34:03+00
POINT (116.385993 39.900429),3,2,2009-02-04 04:34:08+00
POINT (116.386051 39.900421),3,2,2009-02-04 04:34:13+00
POINT (116.386103 39.900408),3,2,2009-02-04 04:34:18+00
POINT (116.386138 39.900406),3,2,2009-02-04 04:34:23+00
POINT (116.386189 39.900401),3,2,2009-02-04 04:34:28+00
POINT (116.386238 39.900407),3,2,2009-02-04 04:34:33+00
POINT (116.386311 39.900393),3,2,2009-02-04 04:34:38+00
POINT (116.386373 39.900412),3,2,2009-02-04 04:34:41+00
POINT (116.386432 39.900432),3,2,2009-02-04 04:34:45+00
POINT (116.386468 39.900466),3,2,2009-02-04 04:34:49+00
POINT (116.386523 39.900487),3,2,2009-02-04 04:34:54+00
POINT (116.386573 39.900512),3,2,2009-02-04 04:34:58+00
POINT (116.386612 39.900534),3,2,2009-02-04 04:35:03+00
POINT (116.385836 39.900527),3,2,2009-02-04 10:03:21+00
POINT (116.386122 39.900712),3,2,2009-02-04 10:03:23+00
POINT (116.38596 39.900537),3,2,2009-02-04 10:03:24+00
POINT (116.386006 39.900576),3,2,2009-02-04 10:03:25+00
POINT (116.385934 39.900529),3,2,2009-02-04 10:03:26+00
POINT (116.38584 39.900449),3,2,2009-02-04 10:03:29+00
POINT (116.385802 39.900473),3,2,2009-02-04 10:03:34+00
POINT (116.385767 39.900455),3,2,2009-02-04 10:03:39+00
POINT (116.385745 39.900407),3,2,2009-02-04 10:03:44+00
POINT (116.385758 39.900375),3,2,2009-02-04 10:03:49+00
POINT (116.385686 39.900337),3,2,2009-02-04 10:03:54+00
POINT (116.385628 39.90035),3,2,2009-02-04 10:03:59+00
POINT (116.385585 39.900328),3,2,2009-02-04 10:04:04+00
POINT (116.385598 39.900303),3,2,2009-02-04 10:04:09+00
POINT (116.385581 39.900269),3,2,2009-02-04 10:04:14+00
POINT (116.385638 39.900257),3,2,2009-02-04 10:04:17+00
POINT (116.385653 39.900252),3,2,2009-02-04 10:04:22+00
POINT (116.385672 39.900207),3,2,2009-02-04 10:04:26+00
POINT (116.385653 39.900161),3,2,2009-02-04 10:04:30+00
POINT (116.385652 39.900106),3,2,2009-02-04 10:04:35+00
POINT (116.385604 39.900075),3,2,2009-02-04 10:04:37+00
POINT (116.385554 39.900032),3,2,2009-02-04 10:04:39+00
POINT (116.385575 39.899989),3,2,2009-02-04 10:04:43+00
POINT (116.385666 39.899916),3,2,2009-02-04 10:04:48+00
POINT (116.385708 39.899875),3,2,2009-02-04 10:04:52+00
POINT (116.385704 39.899852),3,2,2009-02-04 10:04:57+00
POINT (116.385682 39.899829),3,2,2009-02-04 10:05:02+00
POINT (116.385662 39.899795),3,2,2009-02-04 10:05:07+00
POINT (116.385656 39.899769),3,2,2009-02-04 10:05:12+00
POINT (116.385649 39.899712),3,2,2009-02-04 10:05:17+00
POINT (116.385637 39.899697),3,2,2009-02-04 10:05:22+00
POINT (116.385655 39.899657),3,2,2009-02-04 10:05:27+00
POINT (116.385668 39.899606),3,2,2009-02-04 10:05:32+00
POINT (116.385671 39.899549),3,2,2009-02-04 10:05:36+00
POINT (116.385676 39.899499),3,2,2009-02-04 10:05:39+00
POINT (116.385679 39.899446),3,2,2009-02-04 10:05:43+00
POINT (116.385689 39.899393),3,2,2009-02-04 10:05:46+00
POINT (116.385727 39.89935),3,2,2009-02-04 10:05:49+00
POINT (116.385754 39.899346),3,2,2009-02-04 10:05:54+00
POINT (116.385754 39.899346),3,2,2009-02-04 10:05:57+00
POINT (116.385746 39.899339),3,2,2009-02-04 10:05:59+00
POINT (116.385721 39.89934),3,2,2009-02-04 10:06:04+00
POINT (116.385743 39.899315),3,2,2009-02-04 10:06:09+00
POINT (116.385787 39.899272),3,2,2009-02-04 10:06:14+00
POINT (116.385842 39.899273),3,2,2009-02-04 10:06:19+00
POINT (116.38583 39.899226),3,2,2009-02-04 10:06:24+00
POINT (116.385845 39.899182),3,2,2009-02-04 10:06:27+00
POINT (116.385883 39.89914),3,2,2009-02-04 10:06:30+00
POINT (116.385937 39.899106),3,2,2009-02-04 10:06:33+00
POINT (116.385924 39.899053),3,2,2009-02-04 10:06:36+00
POINT (116.385925 39.898996),3,2,2009-02-04 10:06:39+00
POINT (116.385934 39.898923),3,2,2009-02-04 10:06:42+00
POINT (116.385946 39.898873),3,2,2009-02-04 10:06:44+00
POINT (116.385969 39.898809),3,2,2009-02-04 10:06:47+00
POINT (116.385955 39.898757),3,2,2009-02-04 10:06:50+00
POINT (116.38593 39.898713),3,2,2009-02-04 10:06:53+00
POINT (116.385907 39.898666),3,2,2009-02-04 10:06:57+00
POINT (116.385886 39.898619),3,2,2009-02-04 10:07:01+00
POINT (116.385856 39.898599),3,2,2009-02-04 10:07:06+00
POINT (116.385855 39.898593),3,2,2009-02-04 10:07:11+00
POINT (116.385852 39.898591),3,2,2009-02-04 10:07:16+00
POINT (116.385852 39.898591),3,2,2009-02-04 10:07:19+00
POINT (116.385848 39.89859),3,2,2009-02-04 10:07:21+00
POINT (116.385774 39.898581),3,2,2009-02-04 10:07:25+00
POINT (116.385712 39.89856),3,2,2009-02-04 10:07:28+00
POINT (116.385669 39.898527),3,2,2009-02-04 10:07:31+00
POINT (116.385652 39.898484),3,2,2009-02-04 10:07:36+00
POINT (116.385634 39.898494),3,2,2009-02-04 10:07:41+00
POINT (116.385593 39.898477),3,2,2009-02-04 10:07:46+00
POINT (116.385569 39.898441),3,2,2009-02-04 10:07:51+00
POINT (116.385558 39.898375),3,2,2009-02-04 10:07:55+00
POINT (116.38554 39.898328),3,2,2009-02-04 10:07:58+00
POINT (116.385497 39.89828),3,2,2009-02-04 10:08:01+00
POINT (116.385463 39.898241),3,2,2009-02-04 10:08:03+00
POINT (116.385422 39.898202),3,2,2009-02-04 10:08:06+00
POINT (116.385385 39.898161),3,2,2009-02-04 10:08:09+00
POINT (116.385328 39.898164),3,2,2009-02-04 10:08:11+00
POINT (116.385272 39.898202),3,2,2009-02-04 10:08:13+00
POINT (116.385254 39.898257),3,2,2009-02-04 10:08:15+00
POINT (116.385218 39.898298),3,2,2009-02-04 10:08:18+00
POINT (116.38516 39.898316),3,2,2009-02-04 10:08:22+00
POINT (116.385125 39.898364),3,2,2009-02-04 10:08:24+00
POINT (116.385066 39.898399),3,2,2009-02-04 10:08:28+00
POINT (116.38502 39.898437),3,2,2009-02-04 10:08:32+00
POINT (116.384964 39.898453),3,2,2009-02-04 10:08:37+00
POINT (116.384909 39.898471),3,2,2009-02-04 10:08:40+00
POINT (116.384854 39.89844),3,2,2009-02-04 10:08:44+00
POINT (116.384818 39.898403),3,2,2009-02-04 10:08:48+00
POINT (116.384774 39.898365),3,2,2009-02-04 10:08:53+00
POINT (116.38474 39.898318),3,2,2009-02-04 10:08:57+00
POINT (116.384704 39.898362),3,2,2009-02-04 10:09:00+00
POINT (116.384682 39.898315),3,2,2009-02-04 10:09:05+00
POINT (116.384675 39.898269),3,2,2009-02-04 10:09:08+00
POINT (116.384651 39.898205),3,2,2009-02-04 10:09:11+00
POINT (116.384598 39.898155),3,2,2009-02-04 10:09:14+00
POINT (116.38454 39.898173),3,2,2009-02-04 10:09:17+00
POINT (116.384504 39.898223),3,2,2009-02-04 10:09:18+00
POINT (116.384461 39.898265),3,2,2009-02-04 10:09:21+00
POINT (116.384398 39.898254),3,2,2009-02-04 10:09:26+00
POINT (116.384369 39.898312),3,2,2009-02-04 10:09:30+00
POINT (116.384324 39.898357),3,2,2009-02-04 10:09:32+00
POINT (116.384279 39.898391),3,2,2009-02-04 10:09:35+00
POINT (116.384246 39.89839),3,2,2009-02-04 10:09:40+00
POINT (116.384192 39.898404),3,2,2009-02-04 10:09:44+00
POINT (116.384177 39.898471),3,2,2009-02-04 10:09:46+00
POINT (116.384054 39.898446),3,2,2009-02-04 10:09:47+00
POINT (116.383967 39.898457),3,2,2009-02-04 10:09:48+00
POINT (116.383841 39.898436),3,2,2009-02-04 10:09:51+00
POINT (116.383779 39.898451),3,2,2009-02-04 10:09:54+00
POINT (116.383745 39.89846),3,2,2009-02-04 10:09:59+00
POINT (116.383567 39.898527),3,2,2009-02-04 10:10:00+00
POINT (116.383481 39.89853),3,2,2009-02-04 10:10:03+00
POINT (116.383346 39.898512),3,2,2009-02-04 10:10:05+00
POINT (116.383293 39.898501),3,2,2009-02-04 10:10:10+00
POINT (116.383279 39.898496),3,2,2009-02-04 10:10:15+00
POINT (116.383256 39.898463),3,2,2009-02-04 10:10:20+00
POINT (116.38323 39.898422),3,2,2009-02-04 10:10:25+00
POINT (116.383207 39.898371),3,2,2009-02-04 10:10:30+00
POINT (116.383211 39.898317),3,2,2009-02-04 10:10:33+00
POINT (116.383207 39.89826),3,2,2009-02-04 10:10:36+00
POINT (116.383205 39.898212),3,2,2009-02-04 10:10:39+00
POINT (116.383235 39.898151),3,2,2009-02-04 10:10:42+00
POINT (116.383276 39.898107),3,2,2009-02-04 10:10:44+00
POINT (116.383335 39.898069),3,2,2009-02-04 10:10:47+00
POINT (116.383403 39.89804),3,2,2009-02-04 10:10:50+00
POINT (116.383463 39.89801),3,2,2009-02-04 10:10:52+00
POINT (116.383512 39.898037),3,2,2009-02-04 10:10:54+00
POINT (116.383576 39.898005),3,2,2009-02-04 10:10:58+00
POINT (116.383591 39.898084),3,2,2009-02-04 10:11:01+00
POINT (116.383607 39.898149),3,2,2009-02-04 10:11:04+00
POINT (116.383617 39.898213),3,2,2009-02-04 10:11:05+00
POINT (116.383622 39.898272),3,2,2009-02-04 10:11:07+00
POINT (116.383634 39.898317),3,2,2009-02-04 10:11:08+00
POINT (116.383654 39.898381),3,2,2009-02-04 10:11:09+00
POINT (116.383685 39.898434),3,2,2009-02-04 10:11:11+00
POINT (116.383726 39.898482),3,2,2009-02-04 10:11:14+00
POINT (116.383787 39.898535),3,2,2009-02-04 10:11:16+00
POINT (116.38384 39.898578),3,2,2009-02-04 10:11:19+00
POINT (116.383879 39.898597),3,2,2009-02-04 10:11:24+00
POINT (116.38394 39.898637),3,2,2009-02-04 10:11:27+00
POINT (116.384001 39.898663),3,2,2009-02-04 10:11:29+00
POINT (116.384054 39.89872),3,2,2009-02-04 10:11:31+00
POINT (116.384128 39.898768),3,2,2009-02-04 10:11:33+00
POINT (116.384181 39.898804),3,2,2009-02-04 10:11:35+00
POINT (116.384255 39.898842),3,2,2009-02-04 10:11:37+00
POINT (116.3843 39.898888),3,2,2009-02-04 10:11:39+00
POINT (116.384372 39.898922),3,2,2009-02-04 10:11:42+00
POINT (116.384418 39.898956),3,2,2009-02-04 10:11:45+00
POINT (116.384475 39.899),3,2,2009-02-04 10:11:48+00
POINT (116.384536 39.899021),3,2,2009-02-04 10:11:50+00
POINT (116.384579 39.899051),3,2,2009-02-04 10:11:52+00
POINT (116.384635 39.899112),3,2,2009-02-04 10:11:55+00
POINT (116.384684 39.899155),3,2,2009-02-04 10:11:57+00
POINT (116.384737 39.899185),3,2,2009-02-04 10:11:59+00
POINT (116.384798 39.899216),3,2,2009-02-04 10:12:02+00
POINT (116.384863 39.899242),3,2,2009-02-04 10:12:05+00
POINT (116.384932 39.899266),3,2,2009-02-04 10:12:08+00
POINT (116.384991 39.899271),3,2,2009-02-04 10:12:11+00
POINT (116.385059 39.899263),3,2,2009-02-04 10:12:14+00
POINT (116.385117 39.899291),3,2,2009-02-04 10:12:17+00
POINT (116.385149 39.89933),3,2,2009-02-04 10:12:21+00
POINT (116.385202 39.899342),3,2,2009-02-04 10:12:24+00
POINT (116.385267 39.899348),3,2,2009-02-04 10:12:28+00
POINT (116.385307 39.899383),3,2,2009-02-04 10:12:33+00
POINT (116.385357 39.899419),3,2,2009-02-04 10:12:37+00
POINT (116.385411 39.899393),3,2,2009-02-04 10:12:42+00
POINT (116.385467 39.899362),3,2,2009-02-04 10:12:46+00
POINT (116.385508 39.899317),3,2,2009-02-04 10:12:49+00
POINT (116.385538 39.899258),3,2,2009-02-04 10:12:52+00
POINT (116.385577 39.899218),3,2,2009-02-04 10:12:56+00
POINT (116.385584 39.899172),3,2,2009-02-04 10:12:58+00
POINT (116.38563 39.899123),3,2,2009-02-04 10:13:01+00
POINT (116.385669 39.89907),3,2,2009-02-04 10:13:03+00
POINT (116.385698 39.89903),3,2,2009-02-04 10:13:05+00
POINT (116.385735 39.898993),3,2,2009-02-04 10:13:07+00
POINT (116.385792 39.898959),3,2,2009-02-04 10:13:10+00
POINT (116.385851 39.898939),3,2,2009-02-04 10:13:13+00
POINT (116.385915 39.898923),3,2,2009-02-04 10:13:18+00
POINT (116.385979 39.898902),3,2,2009-02-04 10:13:22+00
POINT (116.386031 39.898881),3,2,2009-02-04 10:13:27+00
POINT (116.385996 39.898875),3,2,2009-02-04 10:13:32+00
POINT (116.38596 39.898902),3,2,2009-02-04 10:13:37+00
POINT (116.385944 39.898906),3,2,2009-02-04 10:13:42+00
POINT (116.385944 39.898906),3,2,2009-02-04 10:13:45+00
POINT (116.38594 39.89891),3,2,2009-02-04 10:13:47+00
POINT (116.385908 39.898926),3,2,2009-02-04 10:13:52+00
POINT (116.385916 39.898904),3,2,2009-02-04 10:13:57+00
POINT (116.385924 39.898914),3,2,2009-02-04 10:14:02+00
POINT (116.385907 39.898918),3,2,2009-02-04 10:14:07+00
POINT (116.385874 39.898968),3,2,2009-02-04 10:14:12+00
POINT (116.385843 39.899023),3,2,2009-02-04 10:14:16+00
POINT (116.385832 39.899073),3,2,2009-02-04 10:14:19+00
POINT (116.385831 39.899123),3,2,2009-02-04 10:14:23+00
POINT (116.385813 39.899162),3,2,2009-02-04 10:14:28+00
POINT (116.385822 39.89922),3,2,2009-02-04 10:14:33+00
POINT (116.385833 39.899251),3,2,2009-02-04 10:14:38+00
POINT (116.385842 39.899295),3,2,2009-02-04 10:14:43+00
POINT (116.385804 39.899338),3,2,2009-02-04 10:14:46+00
POINT (116.385775 39.899396),3,2,2009-02-04 10:14:50+00
POINT (116.385757 39.899443),3,2,2009-02-04 10:14:53+00
POINT (116.38576 39.8995),3,2,2009-02-04 10:14:58+00
POINT (116.385782 39.899555),3,2,2009-02-04 10:15:02+00
POINT (116.385779 39.899613),3,2,2009-02-04 10:15:06+00
POINT (116.385796 39.899666),3,2,2009-02-04 10:15:10+00
POINT (116.385819 39.899723),3,2,2009-02-04 10:15:14+00
POINT (116.385806 39.899767),3,2,2009-02-04 10:15:18+00
POINT (116.385777 39.899808),3,2,2009-02-04 10:15:21+00
POINT (116.385748 39.899861),3,2,2009-02-04 10:15:24+00
POINT (116.385729 39.899912),3,2,2009-02-04 10:15:27+00
POINT (116.385696 39.89996),3,2,2009-02-04 10:15:30+00
POINT (116.385652 39.899989),3,2,2009-02-04 10:15:34+00
POINT (116.385609 39.900029),3,2,2009-02-04 10:15:39+00
POINT (116.385577 39.90008),3,2,2009-02-04 10:15:44+00
POINT (116.385545 39.900137),3,2,2009-02-04 10:15:48+00
POINT (116.385523 39.900189),3,2,2009-02-04 10:15:52+00
POINT (116.385504 39.900229),3,2,2009-02-04 10:15:56+00
POINT (116.385507 39.900278),3,2,2009-02-04 10:16:00+00
POINT (116.385538 39.900322),3,2,2009-02-04 10:16:04+00
POINT (116.385578 39.900353),3,2,2009-02-04 10:16:07+00
POINT (116.385649 39.900347),3,2,2009-02-04 10:16:12+00
POINT (116.385718 39.900332),3,2,2009-02-04 10:16:16+00
POINT (116.385772 39.900349),3,2,2009-02-04 10:16:20+00
POINT (116.385798 39.900388),3,2,2009-02-04 10:16:25+00
POINT (116.385847 39.900381),3,2,2009-02-04 10:16:30+00
POINT (116.385869 39.900375),3,2,2009-02-04 10:16:35+00
POINT (116.385907 39.900389),3,2,2009-02-04 10:16:40+00
POINT (116.38595 39.900391),3,2,2009-02-04 10:16:45+00
POINT (116.386012 39.900407),3,2,2009-02-04 10:16:49+00
POINT (116.386075 39.900426),3,2,2009-02-04 10:16:54+00
POINT (116.386126 39.900459),3,2,2009-02-04 10:16:57+00
POINT (116.386176 39.900481),3,2,2009-02-04 10:17:00+00
POINT (116.386241 39.900496),3,2,2009-02-04 10:17:04+00
POINT (116.3863 39.900522),3,2,2009-02-04 10:17:09+00
POINT (116.386353 39.900544),3,2,2009-02-04 10:17:13+00
POINT (116.386421 39.900557),3,2,2009-02-04 10:17:17+00
POINT (116.386464 39.900598),3,2,2009-02-04 10:17:19+00
POINT (116.386481 39.900642),3,2,2009-02-04 10:17:22+00
POINT (116.386559 39.900699),3,2,2009-02-04 10:17:25+00
POINT (116.38659 39.900751),3,2,2009-02-04 10:17:28+00
POINT (116.386618 39.900796),3,2,2009-02-04 10:17:31+00
POINT (116.387307 39.901395),3,2,2009-02-04 10:20:07+00
POINT (116.387262 39.901394),3,2,2009-02-04 10:20:08+00
POINT (116.387197 39.901353),3,2,2009-02-04 10:20:09+00
POINT (116.387091 39.901381),3,2,2009-02-04 10:20:11+00
POINT (116.386899 39.901072),3,2,2009-02-04 10:20:12+00
POINT (116.386784 39.900899),3,2,2009-02-04 10:20:13+00
POINT (116.386693 39.900758),3,2,2009-02-04 10:20:15+00
POINT (116.386692 39.900714),3,2,2009-02-04 10:20:16+00
POINT (116.386626 39.900638),3,2,2009-02-04 10:20:17+00
POINT (116.386609 39.900596),3,2,2009-02-04 10:20:18+00
POINT (116.386601 39.900569),3,2,2009-02-04 10:20:19+00
POINT (116.386591 39.900543),3,2,2009-02-04 10:20:20+00
POINT (116.386564 39.900558),3,2,2009-02-04 10:20:23+00
POINT (116.386526 39.900534),3,2,2009-02-04 10:20:27+00
POINT (116.386482 39.900498),3,2,2009-02-04 10:20:29+00
POINT (116.386439 39.900451),3,2,2009-02-04 10:20:32+00
POINT (116.386386 39.900471),3,2,2009-02-04 10:20:37+00
POINT (116.386312 39.900464),3,2,2009-02-04 10:20:39+00
POINT (116.386265 39.900496),3,2,2009-02-04 10:20:41+00
POINT (116.386216 39.900536),3,2,2009-02-04 10:20:45+00
POINT (116.386188 39.900571),3,2,2009-02-04 10:20:50+00
POINT (116.386123 39.900549),3,2,2009-02-04 10:20:54+00
POINT (116.386128 39.900518),3,2,2009-02-04 10:20:57+00
POINT (116.386103 39.900491),3,2,2009-02-04 10:21:00+00
POINT (116.386046 39.90046),3,2,2009-02-04 10:21:03+00
POINT (116.385996 39.900435),3,2,2009-02-04 10:21:06+00
POINT (116.385927 39.900407),3,2,2009-02-04 10:21:09+00
POINT (116.385884 39.900377),3,2,2009-02-04 10:21:14+00
POINT (116.385825 39.900378),3,2,2009-02-04 10:21:19+00
POINT (116.385774 39.900357),3,2,2009-02-04 10:21:22+00
POINT (116.385726 39.900362),3,2,2009-02-04 10:21:27+00
POINT (116.385661 39.900341),3,2,2009-02-04 10:21:31+00
POINT (116.385639 39.900305),3,2,2009-02-04 10:21:36+00
POINT (116.385656 39.900277),3,2,2009-02-04 10:21:41+00
POINT (116.385638 39.900287),3,2,2009-02-04 10:21:46+00
POINT (116.385625 39.900272),3,2,2009-02-04 10:21:51+00
POINT (116.385632 39.900235),3,2,2009-02-04 10:21:56+00
POINT (116.385651 39.900267),3,2,2009-02-04 10:22:01+00
POINT (116.385606 39.900279),3,2,2009-02-04 10:22:06+00
POINT (116.385582 39.900231),3,2,2009-02-04 10:22:11+00
POINT (116.385565 39.900177),3,2,2009-02-04 10:22:15+00
POINT (116.385558 39.900129),3,2,2009-02-04 10:22:19+00
POINT (116.38552 39.900091),3,2,2009-02-04 10:22:24+00
POINT (116.385487 39.900059),3,2,2009-02-04 10:22:29+00
POINT (116.385446 39.900024),3,2,2009-02-04 10:22:33+00
POINT (116.385415 39.899985),3,2,2009-02-04 10:22:37+00
POINT (116.385402 39.899937),3,2,2009-02-04 10:22:40+00
POINT (116.385363 39.899888),3,2,2009-02-04 10:22:44+00
POINT (116.385317 39.899858),3,2,2009-02-04 10:22:47+00
POINT (116.385263 39.899839),3,2,2009-02-04 10:22:50+00
POINT (116.385302 39.899799),3,2,2009-02-04 10:22:52+00
POINT (116.385266 39.89976),3,2,2009-02-04 10:22:57+00
POINT (116.385243 39.899713),3,2,2009-02-04 10:23:01+00
POINT (116.385322 39.899672),3,2,2009-02-04 10:23:03+00
POINT (116.385362 39.899682),3,2,2009-02-04 10:23:08+00
POINT (116.385349 39.89967),3,2,2009-02-04 10:23:13+00
POINT (116.385334 39.899625),3,2,2009-02-04 10:23:18+00
POINT (116.385328 39.899574),3,2,2009-02-04 10:23:22+00
POINT (116.385321 39.899518),3,2,2009-02-04 10:23:25+00
POINT (116.385308 39.899459),3,2,2009-02-04 10:23:28+00
POINT (116.385278 39.899407),3,2,2009-02-04 10:23:31+00
POINT (116.385244 39.899351),3,2,2009-02-04 10:23:34+00
POINT (116.385229 39.899289),3,2,2009-02-04 10:23:37+00
POINT (116.385227 39.899242),3,2,2009-02-04 10:23:39+00
POINT (116.385214 39.899181),3,2,2009-02-04 10:23:42+00
POINT (116.385205 39.899137),3,2,2009-02-04 10:23:47+00
POINT (116.385141 39.899123),3,2,2009-02-04 10:23:51+00
POINT (116.385071 39.89914),3,2,2009-02-04 10:23:54+00
POINT (116.38501 39.899161),3,2,2009-02-04 10:23:57+00
POINT (116.384968 39.899201),3,2,2009-02-04 10:24:01+00
POINT (116.385001 39.899259),3,2,2009-02-04 10:24:03+00
POINT (116.385018 39.899278),3,2,2009-02-04 10:24:08+00
POINT (116.38496 39.899297),3,2,2009-02-04 10:24:12+00
POINT (116.384911 39.899336),3,2,2009-02-04 10:24:15+00
POINT (116.384831 39.899329),3,2,2009-02-04 10:24:18+00
POINT (116.384775 39.899332),3,2,2009-02-04 10:24:23+00
